period,reporterDesc,flowDesc,partnerDesc,cmdCode,cmdDesc,netWgt
2024,Madagascar,Import,Germany,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",2.16
2024,Madagascar,Import,Rep. of Korea,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",4181.68
2024,Madagascar,Import,United Kingdom,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",7.04
2024,Malaysia,Import,China,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",3406692.05
2024,Malaysia,Import,France,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",13684.0
2024,Malaysia,Import,Germany,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",10707.225
2024,Malaysia,Import,"China, Hong Kong SAR",722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",2838.0
2024,Malaysia,Import,Ireland,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",9.0
2024,Malaysia,Import,Japan,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",1254000.737
2024,Malaysia,Import,Rep. of Korea,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",8367576.739
2024,Malaysia,Import,"Other Asia, nes",722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",267950.77
2024,Malaysia,Import,Netherlands,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",15606.0
2024,Malaysia,Import,Norway,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",1.0
2024,Malaysia,Import,Romania,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",2116.0
2024,Malaysia,Import,India,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",5296.08
2024,Malaysia,Import,Singapore,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",657597.185
2024,Malaysia,Import,Viet Nam,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",271.0
2024,Malaysia,Import,Spain,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",59874.0
2024,Malaysia,Import,Sweden,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",29623.5
2024,Malaysia,Import,Switzerland,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",265.15
2024,Malaysia,Import,Thailand,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",216460.9
2024,Malaysia,Import,United Arab Emirates,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",7448.0
2024,Malaysia,Import,United Kingdom,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",1024.0
2024,Malaysia,Import,USA,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",84564.308
2024,Maldives,Import,India,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",1703.783
2024,Malta,Import,Austria,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",10.0
2024,Malta,Import,China,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",1.0
2024,Malta,Import,France,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",292.0
2024,Malta,Import,Germany,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",104.0
2024,Malta,Import,Greece,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",3.0
2024,Malta,Import,Italy,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",29.0
2024,Malta,Import,"Other Asia, nes",722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",9.0
2024,Malta,Import,Singapore,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",1.0
2024,Malta,Import,United Kingdom,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",8.0
2024,Mauritius,Import,France,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",1175.0
2024,Mauritius,Import,Rep. of Korea,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",933.0
2024,Mauritius,Import,Norway,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",49.0
2024,Mexico,Import,Belgium,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",845915.0
2024,Mexico,Import,China,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",2900824.0
2024,Mexico,Import,Finland,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",788194.0
2024,Mexico,Import,France,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",575531.0
2024,Mexico,Import,Germany,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",631966.0
2024,Mexico,Import,Indonesia,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",59970.0
2024,Mexico,Import,Italy,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",2917325.0
2024,Mexico,Import,Japan,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",4174425.0
2024,Mexico,Import,Rep. of Korea,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",3925774.0
2024,Mexico,Import,"Other Asia, nes",722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",818662.0
2024,Mexico,Import,India,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",6426170.0
2024,Mexico,Import,Viet Nam,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",10551.0
2024,Mexico,Import,South Africa,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",105100.0
2024,Mexico,Import,Spain,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",32570.0
2024,Mexico,Import,Sweden,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",579.0
2024,Mexico,Import,USA,722020,"Steel, stainless; flat-rolled, width less than 600mm, cold-rolled",20451330.0
2024,Hungary,Import,Austria,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",2135.51
2024,Hungary,Import,Bosnia Herzegovina,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",20.0
2024,Hungary,Import,Bulgaria,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",392.0
2024,Hungary,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",209.0
2024,Hungary,Import,Czechia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",111.0
2024,Hungary,Import,France,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",349.0
2024,Hungary,Import,Germany,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",120593.0
2024,Hungary,Import,Italy,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",4672.32
2024,Hungary,Import,Rep. of Korea,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",7.457
2024,Hungary,Import,"Other Asia, nes",722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",524.0
2024,Hungary,Import,Netherlands,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",102.0
2024,Hungary,Import,Poland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",17213.0
2024,Hungary,Import,Slovakia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1.0
2024,Hungary,Import,Slovenia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",24013.5
2024,Hungary,Import,Switzerland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",9759.0
2024,Hungary,Import,United Kingdom,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1.0
2024,Hungary,Import,USA,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",5.0
2024,Iceland,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",6.0
2024,Iceland,Import,Denmark,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",571.0
2024,Iceland,Import,Germany,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",54.016
2024,Iceland,Import,Hungary,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",5.809
2024,Iceland,Import,Indonesia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",61.0
2024,Iceland,Import,Italy,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",2.0
2024,Iceland,Import,Japan,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1.0
2024,Iceland,Import,"Other Asia, nes",722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",0.295
2024,Iceland,Import,Norway,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",135.0
2024,Iceland,Import,Poland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",18.0
2024,Iceland,Import,Sweden,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1.978
2024,Iceland,Import,United Kingdom,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",103.0
2024,Iceland,Import,USA,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",188.643
2024,Indonesia,Import,Canada,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",3916.0
2024,Indonesia,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1788905.0
2024,Indonesia,Import,Czechia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",25.0
2024,Indonesia,Import,Finland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",3537.0
2024,Indonesia,Import,France,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1.0
2024,Indonesia,Import,Germany,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",311.0
2024,Indonesia,Import,Japan,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",960384.0
2024,Indonesia,Import,Rep. of Korea,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",3600.0
2024,Indonesia,Import,Malaysia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",233010.0
2024,Indonesia,Import,"Other Asia, nes",722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",50317.0
2024,Indonesia,Import,Poland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",67.0
2024,Indonesia,Import,India,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1011.0
2024,Indonesia,Import,Singapore,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",28624.0
2024,Indonesia,Import,Sweden,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",640.0
2024,Indonesia,Import,Switzerland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",24.0
2024,Indonesia,Import,Thailand,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1732.0
2024,Indonesia,Import,United Kingdom,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1.0
2024,Indonesia,Import,USA,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",471.0
2024,Iraq,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",167.0
2024,Ireland,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",10201.0
2024,Ireland,Import,Denmark,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1089.0
2024,Ireland,Import,France,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",162.0
2024,Ireland,Import,Germany,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",893.0
2024,Ireland,Import,Ireland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",55.0
2024,Ireland,Import,Luxembourg,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",15.0
2024,Ireland,Import,Mexico,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",13.0
2024,Ireland,Import,"Other Asia, nes",722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1.0
2024,Ireland,Import,Netherlands,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",47.0
2024,Ireland,Import,Norway,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",161.0
2024,Ireland,Import,Poland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",6598.0
2024,Ireland,Import,India,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",2.0
2024,Ireland,Import,Singapore,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",2.819
2024,Ireland,Import,Spain,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",114.0
2024,Ireland,Import,Sweden,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",42.0
2024,Ireland,Import,Switzerland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",13.0
2024,Ireland,Import,United Kingdom,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",21413.0
2024,Ireland,Import,USA,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",3213.0
2024,Israel,Import,Belgium,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",64451.335
2024,Israel,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",16250.55
2024,Israel,Import,Germany,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1101.732
2024,Israel,Import,"China, Hong Kong SAR",722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",688.583
2024,Israel,Import,Italy,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",275.433
2024,Israel,Import,Rep. of Korea,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",413.15
2024,Israel,Import,Luxembourg,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1101.732
2024,Israel,Import,Mexico,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",8951.574
2024,Israel,Import,"Other Asia, nes",722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",9915.59
2024,Israel,Import,India,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",964.016
2024,Israel,Import,Slovenia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",6059.527
2024,Israel,Import,Sweden,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",550.866
2024,Israel,Import,Switzerland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",23824.959
2024,Israel,Import,Türkiye,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",5646.378
2024,Israel,Import,United Kingdom,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",12119.054
2024,Israel,Import,USA,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",54260.312
2024,Italy,Import,Austria,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1553.0
2024,Italy,Import,Belgium,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1101.0
2024,Italy,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",19310.0
2024,Italy,Import,Czechia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",68.0
2024,Italy,Import,France,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",3124.0
2024,Italy,Import,Germany,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",49299.0
2024,Italy,Import,Greece,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",8160.0
2024,Italy,Import,Rep. of Korea,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1397297.0
2024,Italy,Import,Lithuania,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1.0
2024,Italy,Import,Luxembourg,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",3378.0
2024,Italy,Import,Mexico,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",915.0
2024,Italy,Import,"Other Asia, nes",722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",14396.0
2024,Italy,Import,Netherlands,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",783215.0
2024,Italy,Import,Poland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",179539.0
2024,Italy,Import,Portugal,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",7648.0
2024,Italy,Import,India,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",20473.0
2024,Italy,Import,Slovakia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1874.0
2024,Italy,Import,Slovenia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",9680.0
2024,Italy,Import,Spain,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",6287.0
2024,Italy,Import,Sweden,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1535.0
2024,Italy,Import,Switzerland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",40061.0
2024,Italy,Import,United Kingdom,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",68.0
2024,Italy,Import,USA,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",260027.0
2024,Côte d'Ivoire,Import,Austria,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",120.0
2024,Côte d'Ivoire,Import,Belgium,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",231.0
2024,Côte d'Ivoire,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",84017.0
2024,Côte d'Ivoire,Import,France,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",341.0
2024,Côte d'Ivoire,Import,Germany,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",8.0
2024,Côte d'Ivoire,Import,Italy,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",444.0
2024,Côte d'Ivoire,Import,Lebanon,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",2468.0
2024,Côte d'Ivoire,Import,Spain,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",68.0
2024,Côte d'Ivoire,Import,Türkiye,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",68.0
2024,Côte d'Ivoire,Import,"Areas, nes",722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",119.0
2024,Jamaica,Import,Canada,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1.0
2024,Jamaica,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",204009.0
2024,Jamaica,Import,Dominican Rep.,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",91.4
2024,Jamaica,Import,Rep. of Korea,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1142.0
2024,Jamaica,Import,USA,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",4201.17
2024,Japan,Import,Austria,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",2586.0
2024,Japan,Import,Belgium,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",3.0
2024,Japan,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",24272.0
2024,Japan,Import,Germany,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1714.0
2024,Japan,Import,Italy,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",238186.0
2024,Japan,Import,Rep. of Korea,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",56459.0
2024,Japan,Import,Malaysia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",432.0
2024,Japan,Import,"Other Asia, nes",722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",11988.0
2024,Japan,Import,Romania,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",4743.0
2024,Japan,Import,Viet Nam,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",2768.0
2024,Japan,Import,Sweden,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",216435.0
2024,Japan,Import,Switzerland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",7.0
2024,Japan,Import,Thailand,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",144530.0
2024,Japan,Import,United Kingdom,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",25.0
2024,Japan,Import,USA,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",17881.0
2024,Kazakhstan,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",54290.9
2024,Kazakhstan,Import,Germany,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",3970.0
2024,Kazakhstan,Import,Italy,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",3300.0
2024,Kazakhstan,Import,Japan,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1.4
2024,Kazakhstan,Import,Netherlands,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",726.0
2024,Kazakhstan,Import,Russian Federation,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",2477.95
2024,Kazakhstan,Import,India,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",29.06
2024,Kazakhstan,Import,Spain,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",12.0
2024,Kazakhstan,Import,Türkiye,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",2961.5
2024,Kazakhstan,Import,United Kingdom,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",93.32
2024,Jordan,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",162716.0
2024,Jordan,Import,"Other Asia, nes",722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",20766.0
2024,Jordan,Import,Türkiye,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",141650.0
2024,Kenya,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",172487.0
2024,Kenya,Import,Germany,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",19.28
2024,Kenya,Import,India,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",14339.5
2024,Kenya,Import,Türkiye,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",21.0
2024,Kenya,Import,USA,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",268.0
2024,Rep. of Korea,Import,Austria,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",234.572
2024,Rep. of Korea,Import,China,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",286072.15
2024,Rep. of Korea,Import,Denmark,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",1.47
2024,Rep. of Korea,Import,France,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",6.0
2024,Rep. of Korea,Import,Germany,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",47512.319
2024,Rep. of Korea,Import,Italy,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",832.408
2024,Rep. of Korea,Import,Japan,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",283759.2
2024,Rep. of Korea,Import,Lithuania,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",0.4
2024,Rep. of Korea,Import,Malaysia,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",4.615
2024,Rep. of Korea,Import,Mexico,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",0.353
2024,Rep. of Korea,Import,"Other Asia, nes",722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",71.2
2024,Rep. of Korea,Import,Netherlands,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",20.0
2024,Rep. of Korea,Import,India,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",4189.0
2024,Rep. of Korea,Import,Singapore,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",
2024,Rep. of Korea,Import,Viet Nam,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",2286.0
2024,Rep. of Korea,Import,Sweden,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",3813.56
2024,Rep. of Korea,Import,Switzerland,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",2.0
2024,Rep. of Korea,Import,Thailand,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",4736.675
2024,Rep. of Korea,Import,Türkiye,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",6.76
2024,Rep. of Korea,Import,United Kingdom,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",7.927
2024,Rep. of Korea,Import,USA,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",76346.33
2024,Kuwait,Import,Belgium,722090,"Steel, stainless; flat-rolled, width less than 600mm, n.e.c. in heading no 7220",197.066
